DevID	 CerebusTime	 Roll	 Pitch	 Yaw
1	 11.928967	 0.117741	 0.254894	 -0.345864
2	 11.938967	 -0.048081	 0.250019	 -0.455823
1	 11.938967	 0.082566	 0.284606	 -0.413414
2	 11.948967	 -0.011302	 0.281256	 -0.557624
1	 11.948967	 0.063917	 0.312289	 -0.533073
2	 11.958967	 0.032264	 0.307049	 -0.673645
1	 11.958967	 0.057698	 0.338115	 -0.649331
2	 11.958967	 0.000000	 -0.000000	 -0.000000
1	 11.968967	 -0.000000	 0.000000	 -0.000000
2	 11.968967	 0.022915	 0.027755	 -0.120619
1	 11.968967	 0.001992	 0.039143	 -0.111770
2	 11.978967	 0.022095	 0.059685	 -0.241220
1	 11.978967	 0.012282	 0.083010	 -0.252994
2	 11.988967	 0.004245	 0.089755	 -0.375125
1	 11.988967	 0.021683	 0.118532	 -0.372997
2	 11.998967	 -0.031898	 0.129857	 -0.511211
1	 11.998967	 0.030733	 0.144346	 -0.536820
2	 12.008967	 -0.071821	 0.166794	 -0.657011
1	 12.008967	 0.048900	 0.164860	 -0.669417
2	 12.008967	 -0.125184	 0.210946	 -0.799541
1	 12.018967	 0.094698	 0.180856	 -0.842495
2	 12.018967	 -0.168945	 0.247808	 -0.947980
1	 12.018967	 0.159186	 0.191089	 -1.010033
2	 12.028967	 -0.192078	 0.286228	 -1.100151
1	 12.028967	 0.230663	 0.205719	 -1.221896
2	 12.038967	 -0.177445	 0.308011	 -1.269708
1	 12.038967	 0.302277	 0.218574	 -1.386221
2	 12.048967	 -0.000000	 -0.000000	 -0.000000
1	 12.048967	 0.000000	 0.000000	 -0.000000
2	 12.058967	 0.090307	 0.005749	 -0.223721
1	 12.058967	 0.081446	 0.025122	 -0.162719
2	 12.058967	 0.189053	 0.013714	 -0.459069
1	 12.068967	 0.177841	 0.051272	 -0.364044
2	 12.068967	 0.282594	 0.014665	 -0.712106
1	 12.068967	 0.278832	 0.064699	 -0.529714
2	 12.078967	 0.348147	 0.018760	 -0.969776
1	 12.078967	 0.368073	 0.067737	 -0.747313
2	 12.088967	 0.391274	 0.011520	 -1.236863
1	 12.088967	 0.425713	 0.057296	 -0.944228
2	 12.098967	 0.410235	 0.008656	 -1.506075
1	 12.098967	 0.449836	 0.057104	 -1.188430
2	 12.108967	 0.421743	 -0.006851	 -1.789989
1	 12.108967	 0.427701	 0.061644	 -1.374091
2	 12.108967	 0.429440	 -0.017983	 -2.080832
1	 12.118967	 0.376803	 0.078490	 -1.631626
2	 12.118967	 0.446223	 -0.033438	 -2.397131
1	 12.118967	 0.309316	 0.091357	 -1.870532
2	 12.128967	 0.462152	 -0.039575	 -2.709842
1	 12.128967	 -0.000000	 -0.000000	 -0.000000
2	 12.138967	 0.479954	 -0.051852	 -3.039060
1	 12.138967	 -0.059450	 0.001922	 -0.224176
2	 12.148967	 0.487300	 -0.050954	 -3.356321
1	 12.148967	 -0.112247	 0.004171	 -0.521756
2	 12.158967	 0.484894	 -0.051821	 -3.677864
1	 12.158967	 -0.166924	 0.001439	 -0.773140
2	 12.158967	 0.470288	 -0.050222	 -3.993568
1	 12.168967	 -0.223800	 0.013632	 -1.091728
2	 12.168967	 0.455605	 -0.054013	 -4.318706
1	 12.168967	 -0.278366	 0.025944	 -1.334713
2	 12.178967	 0.428518	 -0.045654	 -4.639598
1	 12.178967	 -0.314191	 0.040600	 -1.665808
2	 12.188967	 0.402626	 -0.032272	 -4.974630
1	 12.188967	 -0.313798	 0.042152	 -1.932246
2	 12.198967	 0.382526	 -0.010657	 -5.306440
1	 12.198967	 -0.264108	 0.052088	 -2.265886
2	 12.208967	 0.370898	 0.006383	 -5.649098
1	 12.208967	 -0.182514	 0.063465	 -2.501575
2	 12.208967	 0.362697	 0.029926	 -5.989774
1	 12.218967	 -0.074318	 0.089886	 -2.824560
2	 12.218967	 0.369317	 0.046635	 -6.341643
1	 12.218967	 0.053209	 0.115561	 -3.060593
2	 12.228967	 0.377256	 0.070028	 -6.687704
1	 12.228967	 0.193536	 0.148774	 -3.392525
2	 12.238967	 0.394814	 0.096326	 -7.039212
1	 12.238967	 0.332662	 0.169702	 -3.647877
2	 12.248967	 0.412476	 0.130810	 -7.397874
1	 12.248967	 0.467282	 0.189747	 -4.024884
2	 12.258967	 0.444192	 0.165790	 -7.767776
1	 12.258967	 0.599238	 0.200729	 -4.305771
2	 12.258967	 0.483523	 0.201206	 -8.144109
1	 12.268967	 0.731774	 0.221545	 -4.699637
2	 12.268967	 0.546828	 0.229316	 -8.535421
1	 12.268967	 0.859693	 0.237783	 -5.015290
2	 12.278967	 0.622709	 0.263772	 -8.932299
1	 12.278967	 1.001793	 0.267443	 -5.409724
2	 12.288967	 0.712223	 0.294549	 -9.349463
1	 12.288967	 1.183761	 0.280244	 -5.677501
2	 12.298967	 0.806150	 0.329832	 -9.766922
1	 12.298967	 1.415410	 0.281759	 -6.085880
2	 12.308967	 0.912179	 0.361801	 -10.200546
1	 12.308967	 1.677918	 0.261042	 -6.415935
2	 12.308967	 1.025911	 0.396136	 -10.643699
1	 12.318967	 1.958590	 0.239804	 -6.841774
2	 12.318967	 1.147944	 0.425278	 -11.111714
1	 12.318967	 2.245946	 0.206449	 -7.105268
2	 12.328967	 1.266335	 0.450987	 -11.595642
1	 12.328967	 2.543138	 0.191245	 -7.528864
2	 12.338967	 1.393565	 0.464309	 -12.108110
1	 12.338967	 2.839852	 0.176909	 -7.809991
2	 12.348967	 1.507663	 0.483687	 -12.627119
1	 12.348967	 3.127802	 0.187030	 -8.233476
2	 12.358967	 1.612772	 0.506277	 -13.167735
1	 12.358967	 3.398000	 0.195167	 -8.466156
2	 12.358967	 1.708304	 0.536347	 -13.707589
1	 12.368967	 3.640718	 0.218743	 -8.926536
2	 12.368967	 1.802486	 0.570769	 -14.256490
1	 12.368967	 3.840705	 0.239113	 -9.240542
2	 12.378967	 1.906206	 0.607872	 -14.823497
1	 12.378967	 4.002338	 0.278140	 -9.760383
2	 12.388967	 2.023991	 0.639893	 -15.430574
1	 12.388967	 4.146625	 0.300298	 -10.115655
2	 12.398967	 2.150460	 0.679025	 -16.051287
1	 12.398967	 4.292170	 0.331948	 -10.632671
2	 12.408967	 2.294267	 0.718171	 -16.700506
1	 12.408967	 4.449965	 0.361564	 -10.960809
2	 12.408967	 2.435547	 0.769056	 -17.361909
1	 12.418967	 4.612862	 0.405314	 -11.465212
2	 12.418967	 2.592388	 0.812191	 -18.042089
1	 12.418967	 4.776773	 0.437452	 -11.897674
2	 12.428967	 2.738412	 0.855837	 -18.728326
1	 12.428967	 4.928290	 0.485724	 -12.451463
2	 12.438967	 2.893275	 0.891557	 -19.442543
1	 12.438967	 5.079594	 0.523628	 -12.877849
2	 12.448967	 3.048278	 0.927440	 -20.179487
1	 12.448967	 5.243939	 0.566557	 -13.427446
2	 12.458967	 3.225035	 0.954692	 -20.957284
1	 12.458967	 5.455312	 0.584202	 -13.800760
2	 12.458967	 3.420676	 0.982031	 -21.761447
1	 12.468967	 5.731598	 0.580418	 -14.237268
2	 12.468967	 3.655735	 0.987504	 -22.619491
1	 12.468967	 6.088663	 0.527119	 -14.502511
2	 12.478967	 3.925073	 0.980429	 -23.512978
1	 12.478967	 6.498805	 0.442189	 -14.811582
2	 12.488967	 4.282854	 0.941953	 -24.459163
1	 12.488967	 6.918242	 0.337103	 -15.060900
