DevID	 CerebusTime	 Roll	 Pitch	 Yaw
1	 3.579000	 -0.070405	 -0.035232	 2.881473
2	 3.579700	 0.987644	 -1.122637	 0.870598
1	 3.579700	 -0.071034	 -0.035526	 2.881869
2	 3.586933	 0.991919	 -1.125917	 0.869982
1	 3.589933	 -0.070820	 -0.034976	 2.877237
2	 3.589933	 0.994369	 -1.123998	 0.874777
1	 3.599933	 -0.069713	 -0.034371	 2.877615
2	 3.599933	 0.996874	 -1.127226	 0.875035
1	 3.609933	 -0.069502	 -0.032878	 2.872195
2	 3.609933	 0.994465	 -1.133763	 0.863292
1	 3.619933	 -0.069263	 -0.033182	 2.870839
2	 3.619933	 1.000452	 -1.137112	 0.863556
1	 3.629933	 -0.069022	 -0.032579	 2.874622
2	 3.629933	 1.001664	 -1.138674	 0.864300
1	 3.629933	 -0.067916	 -0.031974	 2.874999
2	 3.639700	 1.005052	 -1.141064	 0.864569
1	 3.639700	 -0.068554	 -0.032269	 2.870281
2	 3.639700	 1.008422	 -1.140959	 0.868882
1	 3.649700	 -0.068321	 -0.031676	 2.870662
2	 3.649700	 1.011831	 -1.143326	 0.868282
1	 3.659700	 -0.068074	 -0.032867	 2.873918
2	 3.659700	 1.014577	 -1.143017	 0.875245
1	 3.670000	 -0.067832	 -0.033160	 2.873436
2	 3.670000	 1.017980	 -1.145376	 0.874655
1	 3.679933	 -0.065841	 -0.033462	 2.880229
2	 3.679933	 1.021399	 -1.151107	 0.864686
1	 3.679933	 -0.066482	 -0.032883	 2.880614
2	 3.689700	 1.023913	 -1.155173	 0.862306
1	 3.689700	 -0.067130	 -0.032334	 2.883544
2	 3.689700	 1.029059	 -1.150865	 0.874268
1	 3.699700	 -0.066885	 -0.032616	 2.883936
2	 3.699700	 1.032434	 -1.154089	 0.873664
1	 3.709933	 -0.067514	 -0.033797	 2.879334
2	 3.709933	 1.037676	 -1.150320	 0.883456
1	 3.720000	 -0.067275	 -0.033182	 2.881464
2	 3.720000	 1.041930	 -1.153556	 0.882862
1	 3.729700	 -0.067052	 -0.032627	 2.880800
2	 3.729700	 1.046907	 -1.149762	 0.888989
1	 3.729700	 -0.066803	 -0.032897	 2.882067
2	 3.740000	 1.051197	 -1.151251	 0.889299
1	 3.740000	 -0.068334	 -0.033254	 2.876931
2	 3.740000	 1.047405	 -1.154391	 0.889301
1	 3.749933	 -0.067212	 -0.033511	 2.878194
2	 3.749933	 1.052570	 -1.156756	 0.887860
1	 3.759933	 -0.066095	 -0.033786	 2.878247
2	 3.759933	 1.057473	 -1.152177	 0.901755
1	 3.769933	 -0.065850	 -0.034068	 2.878640
2	 3.769933	 1.060845	 -1.155351	 0.901183
1	 3.779933	 -0.066494	 -0.033482	 2.876737
2	 3.779933	 1.059810	 -1.157056	 0.899096
1	 3.779933	 -0.067123	 -0.033777	 2.877133
2	 3.790000	 1.063178	 -1.159372	 0.899412
1	 3.790000	 -0.066910	 -0.033215	 2.873097
2	 3.790000	 1.057148	 -1.166723	 0.887710
1	 3.799933	 -0.066688	 -0.031737	 2.874342
2	 3.799933	 1.060455	 -1.170791	 0.887128
1	 3.809933	 -0.065492	 -0.034591	 2.884807
